0.0,4.5,-3.3999999999999995,-1.171321100401922e-17,3.482371400136661e-16,7.93233088046038e-17,-1.585930098105537e-17
0.02,4.5,-3.3999999999999995,-2.210109943053279e-18,-0.034847631161360755,0.01478652000230242,0.07662954614675611
0.04,4.500000000000001,-3.399999999999999,7.292991117912661e-18,-0.06969526232272186,0.02957304000460476,0.15325909229351223
0.06,4.500000000000001,-3.399999999999999,1.67960921788786e-17,-0.10454289348408295,0.04435956000690709,0.22988863844026836
0.08,4.499063837543642,-3.3996027682679424,0.0020586106360595815,-0.14066018964218002,0.05975183534847764,0.30179525671729857
0.1,4.496533925714164,-3.3985292780300593,0.007621858088550285,-0.17893899930562465,0.07617536566685754,0.3656614293638364
0.12,4.494004013884687,-3.3974557877921763,0.013185105541040985,-0.21721780896906925,0.09259889598523742,0.4295276020103741
0.14,4.491474102055209,-3.3963822975542928,0.018748352993531694,-0.25549661863251394,0.10902242630361733,0.4933937746569119
0.16,4.486887511864179,-3.3944263890875246,0.027743059691254863,-0.2966472484593393,0.12492126058334718,0.547243736670246
0.18,4.481578587225022,-3.392160562893078,0.03794294327346701,-0.33880650203191504,0.14063581421395013,0.5975758642397989
0.2,4.476269662585866,-3.3898947366986314,0.04814282685567918,-0.38096575560449086,0.15635036784455308,0.647907991809352
0.22,4.470623712547236,-3.38750328674981,0.05874507063081079,-0.4236016339772732,0.17166479049269642,0.6963096996521759
0.24,4.462254057787306,-3.3840965957733586,0.07259902884299213,-0.4700894036930888,0.1837455142927152,0.7291105259827806
0.26,4.453884403027377,-3.3806899047969075,0.08645298705517349,-0.5165771734089045,0.19582623809273403,0.7619113523133854
0.28,4.445514748267448,-3.3772832138204563,0.10030694526735484,-0.5630649431247202,0.20790696189275282,0.79471217864399
0.3,4.435524597125445,-3.373455406293713,0.11530429282096842,-0.6110777484435359,0.21671345025529767,0.8171940229687144
0.32,4.423779965226185,-3.3691716638496056,0.13153956637046071,-0.6607416809411564,0.22197498589019257,0.8285037008115632
0.34,4.412035333326925,-3.3648879214054976,0.147774839919953,-0.7104056134387768,0.2272365215250875,0.839813378654412
0.36,4.400290701427664,-3.36060417896139,0.16401011346944522,-0.7600695459363971,0.2324980571599824,0.8511230564972607
0.38,4.385480662460143,-3.3559956787360026,0.1809434543015135,-0.8098749464326526,0.2306040677350377,0.8429172813616673
0.4,4.370130466390861,-3.3513299527595137,0.19799980196164557,-0.8597052750844296,0.22744919921904946,0.8312726772922108
0.42,4.354780270321577,-3.3466642267830253,0.21505614962177758,-0.9095356037362066,0.22429433070306126,0.8196280732227542
0.44,4.338633376730534,-3.3420489414918877,0.2319263209620833,-0.958626256244048,0.2194437538931811,0.802609767094711
0.46,4.319665536255497,-3.337612256598367,0.24813727911928973,-1.005097863183896,0.20858901252001497,0.7665642547012731
0.48,4.300697695780461,-3.333175571704846,0.26434823727649615,-1.051569470123744,0.19773427114684886,0.7305187423078353
0.5,4.281729855305426,-3.3287388868113252,0.28055919543370256,-1.098041077063592,0.18687952977368272,0.6944732299143974
0.52,4.260770583064454,-3.3247673564112086,0.29522550766344924,-1.1411069774434368,0.17319419776472525,0.6444676929144512
0.54,4.2384289388554555,-3.321118717582616,0.3088195887140145,-1.1818087730819549,0.1575439833958435,0.5847716673830297
0.56,4.2160872946464565,-3.3174700787540226,0.3224136697645797,-1.2225105687204731,0.14189376902696177,0.525075641851608
0.58,4.1937456504374575,-3.3138214399254293,0.33600775081514483,-1.263212364358991,0.1262435546580801,0.4653796163201869
0.6,4.168566394831806,-3.311263888749347,0.34543999773206424,-1.2983800897170004,0.10899280638781533,0.3878447831734895
0.62,4.143269830852558,-3.30875144372068,0.3547001921988257,-1.333319033648232,0.09167589118959263,0.3095724841741068
0.64,4.117973266873311,-3.306238998692013,0.36396038666558717,-1.3682579775794634,0.07435897599136992,0.2313001851747241
0.66,4.091838786384329,-3.304141853254862,0.37134343076063764,-1.4016840516377551,0.057050910973535145,0.1487137621010649
0.68,4.064005681337208,-3.3028866032535182,0.37492111515258547,-1.432043235511178,0.03976078704359662,0.05738174562485236
0.7000000000000001,4.036172576290086,-3.3016313532521746,0.37849879954453336,-1.462402419384601,0.0224706631136581,-0.03395027085136018
0.72,4.008339471242965,-3.300376103250831,0.3820764839364812,-1.492761603258024,0.005180539183719676,-0.12528228732757218
0.74,3.9789627001149044,-3.3000000000000003,0.3810102313718041,-1.5370114106887711,5.40950045796816e-15,-0.15368772539816408
0.76,3.9489255411381716,-3.3000000000000003,0.37795728001648593,-1.5872036943590413,4.499427500257075e-15,-0.155172867524754
0.78,3.9188883821614384,-3.3,0.37490432866116774,-1.6373959780293115,3.58935454254599e-15,-0.15665800965134394
0.8,3.8888512231847057,-3.3,0.37185137730584955,-1.6875882616995816,2.6792815848349046e-15,-0.15814315177793387
